,upc_clean,promo_period,Item_Description,Promo_Start_Week,Promo_End_Week,Promo_Weeks,Regular_Price,Special_Price,Unit_Cost,Baseline_Units,Promo_Units,Baseline_Revenue,Promo_Revenue,Incremental_Revenue,Promo_Spend,ROI,Lift,Breakeven_Lift
148,1003320097614,5,ARM HAMMER LIQ BABY 8/45.5oz,5,5,1,6.99,4.98,4.745,0.0,0.0,0.0,0.0,0.0,0.0,,,
149,1003320097615,5,ARM HAMMER LIQ CLEAN BURST DUAL HE 8/50oz,5,5,1,6.99,4.98,4.745,0.0,0.0,0.0,0.0,0.0,0.0,,,
150,1003400004169,10_11,YORK DARK CHOCO COVERED PEPPERMINT PATTIE PEG BAG 12/4.8oz,10,11,2,3.99,2.5,1.91,0.0,0.0,0.0,0.0,0.0,0.0,,,
151,1003400011487,6_7,REESES PIECE EGGS LAYDOWN BAG 36/10.8oz,6,7,2,5.99,4.48,3.54,0.0,0.0,0.0,0.0,0.0,0.0,,,
152,1003400011641,10_11,REESES PIECES PEANUT BUTTER PEG BAG 12/5.3oz,10,11,2,3.99,2.5,1.91,0.0,0.0,0.0,0.0,0.0,0.0,,,
153,1003400014025,10_11,HERSHEYS MILK CHOCOLATE KISSES PEG BAG 12/4.84oz,10,11,2,3.99,2.5,1.91,0.0,0.0,0.0,0.0,0.0,0.0,,,
154,1003400014026,10_11,HERSHEYS MILK CHOCOLATE KISSES WITH ALMONDS PEG BAG 12/4.48oz,10,11,2,3.99,2.5,1.91,0.0,0.0,0.0,0.0,0.0,0.0,,,
155,1003400014081,6_7,HERSHEYS KISSES MILK CHOCOLATE LAYDOWN BAG 36/10.1oz,6,7,2,5.99,4.48,3.54,0.0,0.0,0.0,0.0,0.0,0.0,,,
156,1003400019064,6_7,HERSHEYS MILK CHOCOLATE EGGS LAYDOWN BAG 36/9oz,6,7,2,5.99,4.48,3.54,0.0,0.0,0.0,0.0,0.0,0.0,,,
157,1003400019646,6_7,HERSHEYS COOKIES & CREME EGGS LAYDOWN BAG 16/8.5oz,6,7,2,5.99,4.48,3.54,0.0,0.0,0.0,0.0,0.0,0.0,,,
158,1003400021274,10_11,HERSHEYS MINIATURES ASSORT PEG BAG 12/4.8oz,10,11,2,3.99,2.5,1.91,0.0,0.0,0.0,0.0,0.0,0.0,,,
159,1003400021697,6_7,HERSHEYS MINIATURES ASSORTED LAYDOWN BAG 36/9.9oz,6,7,2,5.99,4.48,3.54,0.0,0.0,0.0,0.0,0.0,0.0,,,
160,1003400022885,6_7,HERSHEYS CANDY COATED EGS LAYDOWN BAG 36/9oz,6,7,2,5.99,4.48,3.54,0.0,0.0,0.0,0.0,0.0,0.0,,,
161,1003400037617,10_11,ROLO CARAMELS CHOCOLATE CANDY PEG BAG 12/4.62oz,10,11,2,3.99,2.5,1.91,0.0,0.0,0.0,0.0,0.0,0.0,,,
162,1003400043290,10_11,REESES MILK CHOCO PEANUT BUTTER CUP MINIATURES PEG BAG 12/4.65oz,10,11,2,3.99,2.5,1.91,0.0,0.0,0.0,0.0,0.0,0.0,,,
163,1003400048206,6_7,REESES PEANUTS BUTTER EGGS SNACK SIZE LAYDOWN BAG 30/9.6oz,6,7,2,5.99,4.48,3.22,0.0,0.0,0.0,0.0,0.0,0.0,,,
164,1003400094318,6_7,CADBURY RAINBOW MINI EGGS MILK CHOCOLATE 36/8oz,6,7,2,5.99,4.48,3.54,0.0,0.0,0.0,0.0,0.0,0.0,,,
165,1003500051119,10_11,COLGATE CAVITY PROTECTION GREAT REG FLVR VALUE PK 12/2/6oz,10,11,2,4.8100000000000005,3.68,3.08333,0.0,0.0,0.0,0.0,0.0,0.0,,,
166,1003500051119,14,COLGATE CAVITY PROTECTION GREAT REG FLVR VALUE PK 12/2/6oz,14,14,1,4.8100000000000005,3.68,3.08333,0.0,0.0,0.0,0.0,0.0,0.0,,,
167,1003500051119,5,COLGATE CAVITY PROTECTION GREAT REG FLVR VALUE PK 12/2/6oz,5,5,1,4.8100000000000005,3.68,3.08333,0.0,0.0,0.0,0.0,0.0,0.0,,,
168,1003500051119,6_7,COLGATE CAVITY PROTECTION GREAT REG FLVR VALUE PK 12/2/6oz,6,7,2,4.8100000000000005,3.68,3.08333,0.0,0.0,0.0,0.0,0.0,0.0,,,
169,1003500099629,12_13,PROTEX BAR COMPLETE 12/6/3.7oz,12,13,2,7.99,6.48,4.43,0.0,0.0,0.0,0.0,0.0,0.0,,,
170,1003500099629,3_4,PROTEX BAR COMPLETE 12/6/3.7oz,3,4,2,7.99,5.98,5.23,0.0,0.0,0.0,0.0,0.0,0.0,,,
171,1003500099630,10_11,PROTEX COMPLETE 3PK 18/3/3.7oz,10,11,2,4.99,3.68,2.95,0.0,0.0,0.0,0.0,0.0,0.0,,,
172,1003600051470,3_4,HUGGIES SNUG & DRY JUMBO S6 4/19ct,3,4,2,9.99,8.48,7.515,0.0,0.0,0.0,0.0,0.0,0.0,,,
173,1003600051470,6_7,HUGGIES SNUG & DRY JUMBO S6 4/19ct,6,7,2,9.99,8.48,7.515,0.0,0.0,0.0,0.0,0.0,0.0,,,
174,1003600051472,12_13,HUGGIES SNUG & DRY JUMBO S4 4/27ct,12,13,2,9.99,8.48,7.515,0.0,0.0,0.0,0.0,0.0,0.0,,,
175,1003600051472,3_4,HUGGIES SNUG & DRY JUMBO S4 4/27ct,3,4,2,9.99,8.48,7.515,0.0,0.0,0.0,0.0,0.0,0.0,,,
176,1003600051472,6_7,HUGGIES SNUG & DRY JUMBO S4 4/27ct,6,7,2,9.99,8.48,7.515,0.0,0.0,0.0,0.0,0.0,0.0,,,
177,1003600054495,12_13,COTTONELLE FLUSHABLE WIPES FRESHCARE 4/4/42ct,12,13,2,9.99,6.98,6.58,0.0,0.0,0.0,0.0,0.0,0.0,,,
178,1003620034430,8_9,RAGU FOUR CHEESE 12/16oz,8,9,2,3.99,3.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
179,1003700051208,12_13,CREST PLUS CAVITY PASTE 2PK 6/5.7oz,12,13,2,4.99,3.98,3.30833,0.0,0.0,0.0,0.0,0.0,0.0,,,
180,1003700051208,3_4,CREST PLUS CAVITY PASTE 2PK 6/5.7oz,3,4,2,4.99,3.98,3.30833,0.0,0.0,0.0,0.0,0.0,0.0,,,
181,1003700051209,12_13,CREST PLUS BAKING SODA & PEROXIDE WHTN PASTE 2PK 6/5.7oz,12,13,2,4.99,3.98,3.30833,0.0,0.0,0.0,0.0,0.0,0.0,,,
182,1003700051209,3_4,CREST PLUS BAKING SODA & PEROXIDE WHTN PASTE 2PK 6/5.7oz,3,4,2,4.99,3.98,3.30833,0.0,0.0,0.0,0.0,0.0,0.0,,,
183,1003700077089,3_4,GAIN LIQ 2X ISLAND FRESH 4/154oz,3,4,2,17.99,14.98,13.99,0.0,0.0,0.0,0.0,0.0,0.0,,,
184,1003700077089,5,GAIN LIQ 2X ISLAND FRESH 4/154oz,5,5,1,17.99,14.98,13.99,0.0,0.0,0.0,0.0,0.0,0.0,,,
185,1003700077180,10_11,GAIN LIQ 2X MOONLIGHT BREEZE 4/113oz,10,11,2,14.99,9.98,9.215,0.0,0.0,0.0,0.0,0.0,0.0,,,
186,1003700077196,3_4,GAIN LIQ 2X MOONLIGHT BREEZE 4/154oz,3,4,2,17.99,14.98,14.005,0.0,0.0,0.0,0.0,0.0,0.0,,,
187,1003700077196,5,GAIN LIQ 2X MOONLIGHT BREEZE 4/154oz,5,5,1,17.99,14.98,14.005,0.0,0.0,0.0,0.0,0.0,0.0,,,
188,1003700077239,10_11,GAIN LIQ 2X ORIG 4/113oz,10,11,2,14.99,9.98,9.215,0.0,0.0,0.0,0.0,0.0,0.0,,,
189,1003700077273,3_4,GAIN LIQ 2X ORIG 4/154oz,3,4,2,17.99,14.98,14.005,0.0,0.0,0.0,0.0,0.0,0.0,,,
190,1003700077273,5,GAIN LIQ 2X ORIG 4/154oz,5,5,1,17.99,14.98,14.005,0.0,0.0,0.0,0.0,0.0,0.0,,,
191,1003700082121,12_13,ALWAYS INFINITY S5 XTRA HEAVY OVERNIGHT 6/11ct,12,13,2,4.99,3.98,3.79167,0.0,0.0,0.0,0.0,0.0,0.0,,,
192,1003700082121,14,ALWAYS INFINITY S5 XTRA HEAVY OVERNIGHT 6/11ct,14,14,1,4.99,3.98,3.79167,0.0,0.0,0.0,0.0,0.0,0.0,,,
193,1003700082121,8_9,ALWAYS INFINITY S5 XTRA HEAVY OVERNIGHT 6/11ct,8,9,2,4.99,3.98,3.79167,0.0,0.0,0.0,0.0,0.0,0.0,,,
194,1003700087522,12_13,ALWAYS RADIANT DAILY LINERS LONG 4/46ct,12,13,2,4.99,3.98,2.9025,0.0,0.0,0.0,0.0,0.0,0.0,,,
195,1003700087522,14,ALWAYS RADIANT DAILY LINERS LONG 4/46ct,14,14,1,4.99,3.98,2.9025,0.0,0.0,0.0,0.0,0.0,0.0,,,
196,1003700087522,8_9,ALWAYS RADIANT DAILY LINERS LONG 4/46ct,8,9,2,4.99,3.98,2.9025,0.0,0.0,0.0,0.0,0.0,0.0,,,
197,1003700092863,12_13,ALWAYS RADIANT DAILY LINERS REG 6/48ct,12,13,2,4.99,3.98,2.88167,0.0,0.0,0.0,0.0,0.0,0.0,,,
198,1003700092863,14,ALWAYS RADIANT DAILY LINERS REG 6/48ct,14,14,1,4.99,3.98,2.88167,0.0,0.0,0.0,0.0,0.0,0.0,,,
199,1003700092863,8_9,ALWAYS RADIANT DAILY LINERS REG 6/48ct,8,9,2,4.99,3.98,2.88167,0.0,0.0,0.0,0.0,0.0,0.0,,,
200,1003700094600,8_9,ARIEL DETERGENTE POLVO AROMA ORIG 5/141oz,8,9,2,14.99,9.48,8.248,0.0,0.0,0.0,0.0,0.0,0.0,,,
201,1004400006023,8_9,NABISCO FAM SIZE OREO CHOCO 12/18.12oz,8,9,2,5.99,3.48,3.205,0.0,0.0,0.0,0.0,0.0,0.0,,,
202,1004460030900,8_9,CLOROX TBC AUTO 2pk BLEACH & BLUE RAIN CLEAN 6/4.94oz,8,9,2,7.99,5.48,4.54,0.0,0.0,0.0,0.0,0.0,0.0,,,
203,1004460031404,10_11,CLOROX DISINFECTING WIPES FLEX CRIST LEMON SCENT 6/75ct,10,11,2,5.990000000000001,4.98,3.87,0.0,0.0,0.0,0.0,0.0,0.0,,,
204,1004460031404,14,CLOROX DISINFECTING WIPES FLEX CRIST LEMON SCENT 6/75ct,14,14,1,5.990000000000001,4.98,3.87,0.0,0.0,0.0,0.0,0.0,0.0,,,
205,1004460031404,3_4,CLOROX DISINFECTING WIPES FLEX CRIST LEMON SCENT 6/75ct,3,4,2,5.990000000000001,4.98,3.87,0.0,0.0,0.0,0.0,0.0,0.0,,,
206,1004460031404,5,CLOROX DISINFECTING WIPES FLEX CRIST LEMON SCENT 6/75ct,5,5,1,5.990000000000001,4.98,3.87,0.0,0.0,0.0,0.0,0.0,0.0,,,
207,1004460031741,5,FRESH STEP NON-CLUMPING FREBREZE 2/14lb,5,5,1,10.99,8.98,7.345,0.0,0.0,0.0,0.0,0.0,0.0,,,
208,1004460031741,6_7,FRESH STEP NON-CLUMPING FREBREZE 2/14lb,6,7,2,10.99,8.98,7.345,0.0,0.0,0.0,0.0,0.0,0.0,,,
209,1004460031874,12_13,FRESH STEP CLEAN PAWS TRIPLE ACTION 1/22.5lb,12,13,2,20.99,18.48,14.09,0.0,0.0,0.0,0.0,0.0,0.0,,,
210,1004460060036,10_11,CLOROX DISINFECTING WIPES SCENTIVA GRAPEFRUIT 6/75ct,10,11,2,5.990000000000001,4.98,3.87,0.0,0.0,0.0,0.0,0.0,0.0,,,
211,1004460060036,14,CLOROX DISINFECTING WIPES SCENTIVA GRAPEFRUIT 6/75ct,14,14,1,5.990000000000001,4.98,3.87,0.0,0.0,0.0,0.0,0.0,0.0,,,
212,1004460060036,3_4,CLOROX DISINFECTING WIPES SCENTIVA GRAPEFRUIT 6/75ct,3,4,2,5.990000000000001,4.98,3.87,0.0,0.0,0.0,0.0,0.0,0.0,,,
213,1004460060036,5,CLOROX DISINFECTING WIPES SCENTIVA GRAPEFRUIT 6/75ct,5,5,1,5.990000000000001,4.98,3.87,0.0,0.0,0.0,0.0,0.0,0.0,,,
214,1004460060151,8_9,CLOROX DISINFECTING MIST MULTI-SURFACE LEMONGRASS 6/16oz,8,9,2,7.99,5.48,4.50833,0.0,0.0,0.0,0.0,0.0,0.0,,,
215,1004460060521,12_13,CLOROX SCENTIVA MULTI SURF SPRAY PACIFIC BREEZE COCO 9/32oz,12,13,2,4.990000000000001,3.98,3.60111,0.0,0.0,0.0,0.0,0.0,0.0,,,
216,1004460060521,3_4,CLOROX SCENTIVA MULTI SURF SPRAY PACIFIC BREEZE COCO 9/32oz,3,4,2,4.990000000000001,3.48,3.03,0.0,0.0,0.0,0.0,0.0,0.0,,,
217,1004460060521,6_7,CLOROX SCENTIVA MULTI SURF SPRAY PACIFIC BREEZE COCO 9/32oz,6,7,2,4.990000000000001,3.28,3.03,0.0,0.0,0.0,0.0,0.0,0.0,,,
218,1004460060521,8_9,CLOROX SCENTIVA MULTI SURF SPRAY PACIFIC BREEZE COCO 9/32oz,8,9,2,4.990000000000001,3.98,3.60111,0.0,0.0,0.0,0.0,0.0,0.0,,,
219,1004460060523,12_13,CLOROX SCENTIVA MULTI SURF CLEANER TUSCAN LAVANDER 9/32oz,12,13,2,4.990000000000001,3.98,3.60111,0.0,0.0,0.0,0.0,0.0,0.0,,,
220,1004460060523,3_4,CLOROX SCENTIVA MULTI SURF CLEANER TUSCAN LAVANDER 9/32oz,3,4,2,4.990000000000001,3.48,3.03,0.0,0.0,0.0,0.0,0.0,0.0,,,
221,1004460060523,6_7,CLOROX SCENTIVA MULTI SURF CLEANER TUSCAN LAVANDER 9/32oz,6,7,2,4.990000000000001,3.28,3.03,0.0,0.0,0.0,0.0,0.0,0.0,,,
222,1004460060523,8_9,CLOROX SCENTIVA MULTI SURF CLEANER TUSCAN LAVANDER 9/32oz,8,9,2,4.990000000000001,3.98,3.60111,0.0,0.0,0.0,0.0,0.0,0.0,,,
223,1004460060542,8_9,CLOROX BLEACH OUTDOOR 6/124oz,8,9,2,4.99,3.98,3.55333,0.0,0.0,0.0,0.0,0.0,0.0,,,
224,1004600013006,10_11,OLD EL PASO TORTILLA POCKETS 5/8.4oz,10,11,2,2.99,2.5,2.11,0.0,0.0,0.0,0.0,0.0,0.0,,,
225,1004600013524,10_11,OLD EL PASO SPICY JALAPENO CHDAR TACO SHELL STAND UP 6/5.4oz,10,11,2,3.99,3.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,,,
226,1004600047971,10_11,OLD EL PASO TACO SHELL STAND N STUFF RANCH 6/5.4oz,10,11,2,3.99,3.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,,,
227,1004600047972,10_11,OLD EL PASO STAND N STUFF TACO SHELLS 6/4.7oz,10,11,2,3.99,3.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,,,
228,1004600081151,10_11,OLD EL PASO TACO CRUNCHY TACO SHELL 12/6.89oz,10,11,2,2.99,2.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,,,
229,1004650003814,3_4,GLADE AUTOREF SEA SALT 6/6.2oz,3,4,2,5.99,4.98,3.88,0.0,0.0,0.0,0.0,0.0,0.0,,,
230,1004650003814,8_9,GLADE AUTOREF SEA SALT 6/6.2oz,8,9,2,5.99,4.98,3.88,0.0,0.0,0.0,0.0,0.0,0.0,,,
231,1004650004058,3_4,GLADE AEROSOL 2X APPLE CINNAMON 6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
232,1004650004058,8_9,GLADE AEROSOL 2X APPLE CINNAMON 6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
233,1004650004060,3_4,GLADE AEROSOL 2X AQUA WAVES 6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
234,1004650004060,8_9,GLADE AEROSOL 2X AQUA WAVES 6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
235,1004650004061,3_4,GLADE AEROSOL 2X BUBBLY BERRY SPLASH 6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
236,1004650004061,8_9,GLADE AEROSOL 2X BUBBLY BERRY SPLASH 6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
237,1004650004062,3_4,GLADE AEROSOL 2X CASHMERE WOODS 6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
238,1004650004062,8_9,GLADE AEROSOL 2X CASHMERE WOODS 6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
239,1004650004064,3_4,GLADE AEROSOL 2X COASTAL SUNSHINE CITRUS 6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
240,1004650004064,8_9,GLADE AEROSOL 2X COASTAL SUNSHINE CITRUS 6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
241,1004650004065,3_4,GLADE AEROSOL 2X CLEAN LINEN 6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
242,1004650004065,8_9,GLADE AEROSOL 2X CLEAN LINEN 6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
243,1004650004066,3_4,GLADE AEROSOL 2X EXOTIC TROPICAL BLOSSOMS 6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
244,1004650004066,8_9,GLADE AEROSOL 2X EXOTIC TROPICAL BLOSSOMS 6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
245,1004650004069,3_4,GLADE AEROSOL 2X HAWAIIAN BREEZE 6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
246,1004650004069,8_9,GLADE AEROSOL 2X HAWAIIAN BREEZE 6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
247,1004650004072,3_4,GLADE AEROSOL 2X TRANQUIL LAVANDER & ALOE 6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
248,1004650004072,8_9,GLADE AEROSOL 2X TRANQUIL LAVANDER & ALOE 6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
249,1004650004073,3_4,GLADE AEROSOL 2X SKY & SEA SALT 6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
250,1004650004073,8_9,GLADE AEROSOL 2X SKY & SEA SALT 6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
251,1004650004402,3_4,GLADE AEROSOL 2X WATERMELON 6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
252,1004650004402,8_9,GLADE AEROSOL 2X WATERMELON 6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
253,1004650004405,3_4,GLADE AEROSOL 2X COTTON  6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
254,1004650004405,8_9,GLADE AEROSOL 2X COTTON  6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
255,1004650004407,3_4,GLADE AEROSOL 2X LILAC 6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
256,1004650004407,8_9,GLADE AEROSOL 2X LILAC 6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
257,1004650004409,3_4,GLADE AEROSOL 2X STRAWBERRY 6/8.3oz,3,4,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
258,1004650004409,8_9,GLADE AEROSOL 2X STRAWBERRY 6/8.3oz,8,9,2,2.99,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,
259,1004740004472,3_4,GILLETTE MACH3 SMOOTH SHAVE DISP 3RAZ 12/1ct,3,4,2,8.99,5.98,5.3475,0.0,0.0,0.0,0.0,0.0,0.0,,,
260,1004740066337,3_4,GILLETTE VENUS TREASURES PINK DIS 3RAZ 4/1ct,3,4,2,8.99,5.98,5.1475,0.0,0.0,0.0,0.0,0.0,0.0,,,
261,1005800014030,5,PALMOLIVE ULTRA PASSION FRUIT 9/20oz,5,5,1,4.24,2.0,1.91556,0.0,0.0,0.0,0.0,0.0,0.0,,,
262,1005800014030,6_7,PALMOLIVE ULTRA PASSION FRUIT 9/20oz,6,7,2,4.24,2.0,1.91556,0.0,0.0,0.0,0.0,0.0,0.0,,,
263,1005800014030,8_9,PALMOLIVE ULTRA PASSION FRUIT 9/20oz,8,9,2,4.24,2.0,1.91556,0.0,0.0,0.0,0.0,0.0,0.0,,,
264,1006830568631,8_9,ORAL B GLIDE SCOPE OUTLAST FLOSS MINT 48/75ct,8,9,2,3.99,2.5,2.37771,0.0,0.0,0.0,0.0,0.0,0.0,,,
265,1007049121232,12_13,MASTER OF MIXES SWEET AND SOUR 15/1lt,12,13,2,5.79,4.98,4.34,0.0,0.0,0.0,0.0,0.0,0.0,,,
266,1007049121232,3_4,MASTER OF MIXES SWEET AND SOUR 15/1lt,3,4,2,5.79,4.98,4.34,0.0,0.0,0.0,0.0,0.0,0.0,,,
267,1007049121232,6_7,MASTER OF MIXES SWEET AND SOUR 15/1lt,6,7,2,5.79,4.98,4.34,0.0,0.0,0.0,0.0,0.0,0.0,,,
268,1007049123300,12_13,MASTER OF MIXES PASSION FRUIT 15/1lt,12,13,2,5.79,4.98,4.34,0.0,0.0,0.0,0.0,0.0,0.0,,,
269,1007049123300,3_4,MASTER OF MIXES PASSION FRUIT 15/1lt,3,4,2,5.79,4.98,4.34,0.0,0.0,0.0,0.0,0.0,0.0,,,
270,1007049123300,6_7,MASTER OF MIXES PASSION FRUIT 15/1lt,6,7,2,5.79,4.98,4.34,0.0,0.0,0.0,0.0,0.0,0.0,,,
271,1007049123700,12_13,MASTER OF MIXES FROSE 15/1lt,12,13,2,5.79,4.98,4.34,0.0,0.0,0.0,0.0,0.0,0.0,,,
272,1007049123700,3_4,MASTER OF MIXES FROSE 15/1lt,3,4,2,5.79,4.98,4.34,0.0,0.0,0.0,0.0,0.0,0.0,,,
273,1007049123700,6_7,MASTER OF MIXES FROSE 15/1lt,6,7,2,5.79,4.98,4.34,0.0,0.0,0.0,0.0,0.0,0.0,,,
274,1008130800060,10_11,JP CHENET BRUT 12/750ml,10,11,2,10.99,8.98,8.4,0.0,0.0,0.0,0.0,0.0,0.0,,,
275,1008130800060,3_4,JP CHENET BRUT 12/750ml,3,4,2,10.99,8.98,8.4,0.0,0.0,0.0,0.0,0.0,0.0,,,
276,1009451400215,12_13,XTRA LIQ DETERGENT TROPICAL PASSION 2/206.4oz,12,13,2,14.656666666666666,11.98,8.595,0.0,0.0,0.0,0.0,0.0,0.0,,,
277,1009451400215,3_4,XTRA LIQ DETERGENT TROPICAL PASSION 2/206.4oz,3,4,2,14.656666666666666,11.98,9.02,0.0,0.0,0.0,0.0,0.0,0.0,,,
278,1009451400216,12_13,XTRA LIQ DETERGENT CALYPSO FRESH 2/206.4oz,12,13,2,14.656666666666666,11.98,8.595,0.0,0.0,0.0,0.0,0.0,0.0,,,
279,1009451400216,3_4,XTRA LIQ DETERGENT CALYPSO FRESH 2/206.4oz,3,4,2,14.656666666666666,11.98,9.02,0.0,0.0,0.0,0.0,0.0,0.0,,,
280,1030041010640,8_9,ORAL B TOOTHBRUSH MEDIUM BACTERIA BLAST 72/1ct,8,9,2,3.99,2.5,2.05,0.0,0.0,0.0,0.0,0.0,0.0,,,
281,1030573145180,10_11,ADVIL DUAL ACTION ACETAMINOPHEN BACK PAIN CAPLETS 18ct,10,11,2,4.99,3.98,2.81,0.0,0.0,0.0,0.0,0.0,0.0,,,
282,1051000248326,12_13,V8 SPLASH ISLAND STRAWBERRY 6/64oz,12,13,2,3.9900000000000007,3.28,2.90833,0.0,0.0,0.0,0.0,0.0,0.0,,,
283,1051000248326,14,V8 SPLASH ISLAND STRAWBERRY 6/64oz,14,14,1,3.9900000000000007,3.28,2.935,0.0,0.0,0.0,0.0,0.0,0.0,,,
284,1051000248326,6_7,V8 SPLASH ISLAND STRAWBERRY 6/64oz,6,7,2,3.9900000000000007,3.28,2.90833,0.0,0.0,0.0,0.0,0.0,0.0,,,
285,1070051952,10_11,JOLLY RANCHER FRUIT CHEWS STANDARD BAR 12/2.06oz,10,11,2,1.29,1.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,,,
286,1070070202,10_11,WHOPPERS PEG 12/7oz,10,11,2,3.99,2.5,1.91,0.0,0.0,0.0,0.0,0.0,0.0,,,
287,1070080422,10_11,ZERO STANDARD BAR 24/1.85oz,10,11,2,1.29,1.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,,,
288,1070893802524,10_11,ECONO AGUA CARBONATADA LIMON 12/1lt,10,11,2,2.19,1.67,1.17,0.0,0.0,0.0,0.0,0.0,0.0,,,
289,1075703751315,6_7,OXICLEAN MULTIPURPOSE BABY STAIN REMOVER 4/3lb,6,7,2,11.99,9.48,8.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
290,1075703751523,6_7,OXICLEAN VERSATILE STAIN REMOVER ORIG 4/3lb,6,7,2,11.99,9.48,8.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
291,1075703751524,6_7,OXICLEAN FREE STAIN REMOVER 4/3lb,6,7,2,11.99,9.48,8.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
292,1075703751525,6_7,OXICLEAN WHITE REVIVE 4/3lb,6,7,2,11.99,9.48,8.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
293,1075703795068,6_7,OXICLEAN ODOR BLASTERS VERSATILE STAIN ODOR REM 4/3lb,6,7,2,11.99,9.48,8.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
294,1082785400192,10_11,COLGATE TOTAL DEEP CLEAN 12/2/5.1oz,10,11,2,8.99,7.48,5.241666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,
295,1082785400192,5,COLGATE TOTAL DEEP CLEAN 12/2/5.1oz,5,5,1,8.99,7.48,5.241666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,
296,1082785400192,6_7,COLGATE TOTAL DEEP CLEAN 12/2/5.1oz,6,7,2,8.99,7.48,5.241666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,
297,1082785400194,10_11,COLGATE TOTAL WHITENING 2PK 12/2/5.1oz,10,11,2,8.99,7.48,5.241666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,
298,1082785400194,5,COLGATE TOTAL WHITENING 2PK 12/2/5.1oz,5,5,1,8.99,7.48,5.241666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,
299,1082785400194,6_7,COLGATE TOTAL WHITENING 2PK 12/2/5.1oz,6,7,2,8.99,7.48,5.241666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,
300,1082785400195,10_11,COLGATE TOTAL FRESH MINT STRIPE GEL 12/2/5.1oz,10,11,2,8.99,7.48,5.241666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,
