,week_number,upc_clean,Item_Description,Regular_Price,Special_Price,Unit_Cost,units_sold,promo_flag,discount_per_unit,promo_spend,unit_margin,promo_margin,gross_profit
503,8,48100002173,,,,,0.0,False,,0.0,,,
504,9,48100002173,,,,,0.0,False,,0.0,,,
505,10,48100002173,,,,,0.0,False,,0.0,,,
506,11,48100002173,,,,,0.0,False,,0.0,,,
507,12,48100002173,,,,,0.0,False,,0.0,,,
508,13,48100002173,,,,,0.0,False,,0.0,,,
509,14,48100002173,,,,,0.0,False,,0.0,,,
510,1,48100002325,,,,,0.0,False,,0.0,,,
511,2,48100002325,,,,,0.0,False,,0.0,,,
512,3,48100002325,,,,,0.0,False,,0.0,,,
513,4,48100002325,,,,,0.0,False,,0.0,,,
514,5,48100002325,,,,,0.0,False,,0.0,,,
515,6,48100002325,,,,,0.0,False,,0.0,,,
516,7,48100002325,,,,,0.0,False,,0.0,,,
517,8,48100002325,,,,,0.0,False,,0.0,,,
518,9,48100002325,,,,,0.0,False,,0.0,,,
519,10,48100002325,,,,,0.0,False,,0.0,,,
520,11,48100002325,,,,,0.0,False,,0.0,,,
521,12,48100002325,,,,,0.0,False,,0.0,,,
522,13,48100002325,,,,,0.0,False,,0.0,,,
523,14,48100002325,,,,,0.0,False,,0.0,,,
524,1,48100004052,,,,,0.0,False,,0.0,,,
525,2,48100004052,,,,,0.0,False,,0.0,,,
526,3,48100004052,,,,,0.0,False,,0.0,,,
527,4,48100004052,,,,,0.0,False,,0.0,,,
528,5,48100004052,,,,,0.0,False,,0.0,,,
529,6,48100004052,,,,,0.0,False,,0.0,,,
530,7,48100004052,,,,,0.0,False,,0.0,,,
531,8,48100004052,,,,,0.0,False,,0.0,,,
532,9,48100004052,,,,,0.0,False,,0.0,,,
533,10,48100004052,,,,,0.0,False,,0.0,,,
534,11,48100004052,,,,,0.0,False,,0.0,,,
535,12,48100004052,,,,,0.0,False,,0.0,,,
536,13,48100004052,,,,,0.0,False,,0.0,,,
537,14,48100004052,,,,,0.0,False,,0.0,,,
538,1,48100004306,,,,,0.0,False,,0.0,,,
539,2,48100004306,,,,,0.0,False,,0.0,,,
540,3,48100004306,,,,,0.0,False,,0.0,,,
541,4,48100004306,,,,,0.0,False,,0.0,,,
542,5,48100004306,,,,,0.0,False,,0.0,,,
543,6,48100004306,,,,,0.0,False,,0.0,,,
544,7,48100004306,,,,,0.0,False,,0.0,,,
545,8,48100004306,,,,,0.0,False,,0.0,,,
546,9,48100004306,,,,,0.0,False,,0.0,,,
547,10,48100004306,,,,,0.0,False,,0.0,,,
548,11,48100004306,,,,,0.0,False,,0.0,,,
549,12,48100004306,,,,,0.0,False,,0.0,,,
550,13,48100004306,,,,,0.0,False,,0.0,,,
551,14,48100004306,,,,,0.0,False,,0.0,,,
552,1,48100004314,,,,,0.0,False,,0.0,,,
553,2,48100004314,,,,,0.0,False,,0.0,,,
554,3,48100004314,,,,,0.0,False,,0.0,,,
555,4,48100004314,,,,,0.0,False,,0.0,,,
556,5,48100004314,,,,,0.0,False,,0.0,,,
557,6,48100004314,,,,,0.0,False,,0.0,,,
558,7,48100004314,,,,,0.0,False,,0.0,,,
559,8,48100004314,,,,,0.0,False,,0.0,,,
560,9,48100004314,,,,,0.0,False,,0.0,,,
561,10,48100004314,,,,,0.0,False,,0.0,,,
562,11,48100004314,,,,,0.0,False,,0.0,,,
563,12,48100004314,,,,,0.0,False,,0.0,,,
564,13,48100004314,,,,,0.0,False,,0.0,,,
565,14,48100004314,,,,,0.0,False,,0.0,,,
566,1,48100004320,,,,,0.0,False,,0.0,,,
567,2,48100004320,,,,,0.0,False,,0.0,,,
568,3,48100004320,,,,,0.0,False,,0.0,,,
569,4,48100004320,,,,,0.0,False,,0.0,,,
570,5,48100004320,,,,,0.0,False,,0.0,,,
571,6,48100004320,,,,,0.0,False,,0.0,,,
572,7,48100004320,,,,,0.0,False,,0.0,,,
573,8,48100004320,,,,,0.0,False,,0.0,,,
574,9,48100004320,,,,,0.0,False,,0.0,,,
575,10,48100004320,,,,,0.0,False,,0.0,,,
576,11,48100004320,,,,,0.0,False,,0.0,,,
577,12,48100004320,,,,,0.0,False,,0.0,,,
578,13,48100004320,,,,,0.0,False,,0.0,,,
579,14,48100004320,,,,,0.0,False,,0.0,,,
580,1,48100004342,,,,,0.0,False,,0.0,,,
581,2,48100004342,,,,,0.0,False,,0.0,,,
582,3,48100004342,,,,,0.0,False,,0.0,,,
583,4,48100004342,,,,,0.0,False,,0.0,,,
584,5,48100004342,,,,,0.0,False,,0.0,,,
585,6,48100004342,,,,,0.0,False,,0.0,,,
586,7,48100004342,,,,,0.0,False,,0.0,,,
587,8,48100004342,,,,,0.0,False,,0.0,,,
588,9,48100004342,,,,,0.0,False,,0.0,,,
589,10,48100004342,,,,,0.0,False,,0.0,,,
590,11,48100004342,,,,,0.0,False,,0.0,,,
591,12,48100004342,,,,,0.0,False,,0.0,,,
592,13,48100004342,,,,,0.0,False,,0.0,,,
593,14,48100004342,,,,,0.0,False,,0.0,,,
594,1,48100004369,,,,,0.0,False,,0.0,,,
595,2,48100004369,,,,,0.0,False,,0.0,,,
596,3,48100004369,,,,,0.0,False,,0.0,,,
597,4,48100004369,,,,,0.0,False,,0.0,,,
598,5,48100004369,,,,,0.0,False,,0.0,,,
599,6,48100004369,,,,,0.0,False,,0.0,,,
600,7,48100004369,,,,,0.0,False,,0.0,,,
601,8,48100004369,,,,,0.0,False,,0.0,,,
602,9,48100004369,,,,,0.0,False,,0.0,,,
603,10,48100004369,,,,,0.0,False,,0.0,,,
604,11,48100004369,,,,,0.0,False,,0.0,,,
605,12,48100004369,,,,,0.0,False,,0.0,,,
606,13,48100004369,,,,,0.0,False,,0.0,,,
607,14,48100004369,,,,,0.0,False,,0.0,,,
608,1,48100004417,,,,,0.0,False,,0.0,,,
609,2,48100004417,,,,,0.0,False,,0.0,,,
610,3,48100004417,,,,,0.0,False,,0.0,,,
611,4,48100004417,,,,,0.0,False,,0.0,,,
612,5,48100004417,,,,,0.0,False,,0.0,,,
613,6,48100004417,,,,,0.0,False,,0.0,,,
614,7,48100004417,,,,,0.0,False,,0.0,,,
615,8,48100004417,,,,,0.0,False,,0.0,,,
616,9,48100004417,,,,,0.0,False,,0.0,,,
617,10,48100004417,,,,,0.0,False,,0.0,,,
618,11,48100004417,,,,,0.0,False,,0.0,,,
619,12,48100004417,,,,,0.0,False,,0.0,,,
620,13,48100004417,,,,,0.0,False,,0.0,,,
621,14,48100004417,,,,,0.0,False,,0.0,,,
622,1,48100004446,,,,,0.0,False,,0.0,,,
623,2,48100004446,,,,,0.0,False,,0.0,,,
624,3,48100004446,,,,,0.0,False,,0.0,,,
625,4,48100004446,,,,,0.0,False,,0.0,,,
626,5,48100004446,,,,,0.0,False,,0.0,,,
627,6,48100004446,,,,,0.0,False,,0.0,,,
628,7,48100004446,,,,,0.0,False,,0.0,,,
629,8,48100004446,,,,,0.0,False,,0.0,,,
630,9,48100004446,,,,,0.0,False,,0.0,,,
631,10,48100004446,,,,,0.0,False,,0.0,,,
632,11,48100004446,,,,,0.0,False,,0.0,,,
633,12,48100004446,,,,,0.0,False,,0.0,,,
634,13,48100004446,,,,,0.0,False,,0.0,,,
635,14,48100004446,,,,,0.0,False,,0.0,,,
636,1,48100004461,,,,,0.0,False,,0.0,,,
637,2,48100004461,,,,,0.0,False,,0.0,,,
638,3,48100004461,,,,,0.0,False,,0.0,,,
639,4,48100004461,,,,,0.0,False,,0.0,,,
640,5,48100004461,,,,,0.0,False,,0.0,,,
641,6,48100004461,,,,,0.0,False,,0.0,,,
642,7,48100004461,,,,,0.0,False,,0.0,,,
643,8,48100004461,,,,,0.0,False,,0.0,,,
644,9,48100004461,,,,,0.0,False,,0.0,,,
645,10,48100004461,,,,,0.0,False,,0.0,,,
646,11,48100004461,,,,,0.0,False,,0.0,,,
647,12,48100004461,,,,,0.0,False,,0.0,,,
648,13,48100004461,,,,,0.0,False,,0.0,,,
649,14,48100004461,,,,,0.0,False,,0.0,,,
650,1,48100004516,,,,,0.0,False,,0.0,,,
651,2,48100004516,,,,,0.0,False,,0.0,,,
652,3,48100004516,,,,,0.0,False,,0.0,,,
653,4,48100004516,,,,,0.0,False,,0.0,,,
654,5,48100004516,,,,,0.0,False,,0.0,,,
655,6,48100004516,,,,,0.0,False,,0.0,,,
656,7,48100004516,,,,,0.0,False,,0.0,,,
657,8,48100004516,,,,,0.0,False,,0.0,,,
658,9,48100004516,,,,,0.0,False,,0.0,,,
659,10,48100004516,,,,,0.0,False,,0.0,,,
660,11,48100004516,,,,,0.0,False,,0.0,,,
661,12,48100004516,,,,,0.0,False,,0.0,,,
662,13,48100004516,,,,,0.0,False,,0.0,,,
663,14,48100004516,,,,,0.0,False,,0.0,,,
664,1,48100004545,,,,,0.0,False,,0.0,,,
665,2,48100004545,,,,,0.0,False,,0.0,,,
666,3,48100004545,,,,,0.0,False,,0.0,,,
667,4,48100004545,,,,,0.0,False,,0.0,,,
668,5,48100004545,,,,,0.0,False,,0.0,,,
669,6,48100004545,,,,,0.0,False,,0.0,,,
670,7,48100004545,,,,,0.0,False,,0.0,,,
671,8,48100004545,,,,,0.0,False,,0.0,,,
672,9,48100004545,,,,,0.0,False,,0.0,,,
673,10,48100004545,,,,,0.0,False,,0.0,,,
674,11,48100004545,,,,,0.0,False,,0.0,,,
675,12,48100004545,,,,,0.0,False,,0.0,,,
676,13,48100004545,,,,,0.0,False,,0.0,,,
677,14,48100004545,,,,,0.0,False,,0.0,,,
678,1,48100004546,,,,,0.0,False,,0.0,,,
679,2,48100004546,,,,,0.0,False,,0.0,,,
680,3,48100004546,,,,,0.0,False,,0.0,,,
681,4,48100004546,,,,,0.0,False,,0.0,,,
682,5,48100004546,,,,,0.0,False,,0.0,,,
683,6,48100004546,,,,,0.0,False,,0.0,,,
684,7,48100004546,,,,,0.0,False,,0.0,,,
685,8,48100004546,,,,,0.0,False,,0.0,,,
686,9,48100004546,,,,,0.0,False,,0.0,,,
687,10,48100004546,,,,,0.0,False,,0.0,,,
688,11,48100004546,,,,,0.0,False,,0.0,,,
689,12,48100004546,,,,,0.0,False,,0.0,,,
690,13,48100004546,,,,,0.0,False,,0.0,,,
691,14,48100004546,,,,,0.0,False,,0.0,,,
692,1,48100004614,,,,,0.0,False,,0.0,,,
693,2,48100004614,,,,,0.0,False,,0.0,,,
694,3,48100004614,,,,,0.0,False,,0.0,,,
695,4,48100004614,,,,,0.0,False,,0.0,,,
696,5,48100004614,,,,,0.0,False,,0.0,,,
697,6,48100004614,,,,,0.0,False,,0.0,,,
698,7,48100004614,,,,,0.0,False,,0.0,,,
699,8,48100004614,,,,,0.0,False,,0.0,,,
700,9,48100004614,,,,,0.0,False,,0.0,,,
701,10,48100004614,,,,,0.0,False,,0.0,,,
702,11,48100004614,,,,,0.0,False,,0.0,,,
703,12,48100004614,,,,,0.0,False,,0.0,,,
704,13,48100004614,,,,,0.0,False,,0.0,,,
705,14,48100004614,,,,,0.0,False,,0.0,,,
706,1,48100004632,,,,,0.0,False,,0.0,,,
707,2,48100004632,,,,,0.0,False,,0.0,,,
708,3,48100004632,,,,,0.0,False,,0.0,,,
709,4,48100004632,,,,,0.0,False,,0.0,,,
710,5,48100004632,,,,,0.0,False,,0.0,,,
711,6,48100004632,,,,,0.0,False,,0.0,,,
712,7,48100004632,,,,,0.0,False,,0.0,,,
713,8,48100004632,,,,,0.0,False,,0.0,,,
714,9,48100004632,,,,,0.0,False,,0.0,,,
715,10,48100004632,,,,,0.0,False,,0.0,,,
716,11,48100004632,,,,,0.0,False,,0.0,,,
717,12,48100004632,,,,,0.0,False,,0.0,,,
718,13,48100004632,,,,,0.0,False,,0.0,,,
719,14,48100004632,,,,,0.0,False,,0.0,,,
720,1,48100004656,,,,,0.0,False,,0.0,,,
721,2,48100004656,,,,,0.0,False,,0.0,,,
722,3,48100004656,,,,,0.0,False,,0.0,,,
723,4,48100004656,,,,,0.0,False,,0.0,,,
724,5,48100004656,,,,,0.0,False,,0.0,,,
725,6,48100004656,,,,,0.0,False,,0.0,,,
726,7,48100004656,,,,,0.0,False,,0.0,,,
727,8,48100004656,,,,,0.0,False,,0.0,,,
728,9,48100004656,,,,,0.0,False,,0.0,,,
729,10,48100004656,,,,,0.0,False,,0.0,,,
730,11,48100004656,,,,,0.0,False,,0.0,,,
731,12,48100004656,,,,,0.0,False,,0.0,,,
732,13,48100004656,,,,,0.0,False,,0.0,,,
733,14,48100004656,,,,,0.0,False,,0.0,,,
734,1,48100004691,,,,,0.0,False,,0.0,,,
735,2,48100004691,,,,,0.0,False,,0.0,,,
736,3,48100004691,,,,,0.0,False,,0.0,,,
737,4,48100004691,,,,,0.0,False,,0.0,,,
738,5,48100004691,,,,,0.0,False,,0.0,,,
739,6,48100004691,,,,,0.0,False,,0.0,,,
740,7,48100004691,,,,,0.0,False,,0.0,,,
741,8,48100004691,,,,,0.0,False,,0.0,,,
742,9,48100004691,,,,,0.0,False,,0.0,,,
743,10,48100004691,,,,,0.0,False,,0.0,,,
744,11,48100004691,,,,,0.0,False,,0.0,,,
745,12,48100004691,,,,,0.0,False,,0.0,,,
746,13,48100004691,,,,,0.0,False,,0.0,,,
747,14,48100004691,,,,,0.0,False,,0.0,,,
748,1,48100004703,,,,,0.0,False,,0.0,,,
749,2,48100004703,,,,,0.0,False,,0.0,,,
750,3,48100004703,,,,,0.0,False,,0.0,,,
751,4,48100004703,,,,,0.0,False,,0.0,,,
752,5,48100004703,,,,,0.0,False,,0.0,,,
753,6,48100004703,,,,,0.0,False,,0.0,,,
754,7,48100004703,,,,,0.0,False,,0.0,,,
755,8,48100004703,,,,,0.0,False,,0.0,,,
756,9,48100004703,,,,,0.0,False,,0.0,,,
757,10,48100004703,,,,,0.0,False,,0.0,,,
758,11,48100004703,,,,,0.0,False,,0.0,,,
759,12,48100004703,,,,,0.0,False,,0.0,,,
760,13,48100004703,,,,,0.0,False,,0.0,,,
761,14,48100004703,,,,,0.0,False,,0.0,,,
762,1,48100004705,,,,,0.0,False,,0.0,,,
763,2,48100004705,,,,,0.0,False,,0.0,,,
764,3,48100004705,,,,,0.0,False,,0.0,,,
765,4,48100004705,,,,,0.0,False,,0.0,,,
766,5,48100004705,,,,,0.0,False,,0.0,,,
767,6,48100004705,,,,,0.0,False,,0.0,,,
768,7,48100004705,,,,,0.0,False,,0.0,,,
769,8,48100004705,,,,,0.0,False,,0.0,,,
770,9,48100004705,,,,,0.0,False,,0.0,,,
771,10,48100004705,,,,,0.0,False,,0.0,,,
772,11,48100004705,,,,,0.0,False,,0.0,,,
773,12,48100004705,,,,,0.0,False,,0.0,,,
774,13,48100004705,,,,,0.0,False,,0.0,,,
775,14,48100004705,,,,,0.0,False,,0.0,,,
776,1,48100004706,,,,,0.0,False,,0.0,,,
777,2,48100004706,,,,,0.0,False,,0.0,,,
778,3,48100004706,,,,,0.0,False,,0.0,,,
779,4,48100004706,,,,,0.0,False,,0.0,,,
780,5,48100004706,,,,,0.0,False,,0.0,,,
781,6,48100004706,,,,,0.0,False,,0.0,,,
782,7,48100004706,,,,,0.0,False,,0.0,,,
783,8,48100004706,,,,,0.0,False,,0.0,,,
784,9,48100004706,,,,,0.0,False,,0.0,,,
785,10,48100004706,,,,,0.0,False,,0.0,,,
786,11,48100004706,,,,,0.0,False,,0.0,,,
787,12,48100004706,,,,,0.0,False,,0.0,,,
788,13,48100004706,,,,,0.0,False,,0.0,,,
789,14,48100004706,,,,,0.0,False,,0.0,,,
790,1,48100004708,,,,,0.0,False,,0.0,,,
791,2,48100004708,,,,,0.0,False,,0.0,,,
792,3,48100004708,,,,,0.0,False,,0.0,,,
793,4,48100004708,,,,,0.0,False,,0.0,,,
794,5,48100004708,,,,,0.0,False,,0.0,,,
795,6,48100004708,,,,,0.0,False,,0.0,,,
796,7,48100004708,,,,,0.0,False,,0.0,,,
797,8,48100004708,,,,,0.0,False,,0.0,,,
798,9,48100004708,,,,,0.0,False,,0.0,,,
799,10,48100004708,,,,,0.0,False,,0.0,,,
800,11,48100004708,,,,,0.0,False,,0.0,,,
801,12,48100004708,,,,,0.0,False,,0.0,,,
802,13,48100004708,,,,,0.0,False,,0.0,,,
803,14,48100004708,,,,,0.0,False,,0.0,,,
804,1,61026003867,,,,,0.0,False,,0.0,,,
805,2,61026003867,,,,,0.0,False,,0.0,,,
806,3,61026003867,,,,,0.0,False,,0.0,,,
807,4,61026003867,,,,,0.0,False,,0.0,,,
808,5,61026003867,,,,,0.0,False,,0.0,,,
809,6,61026003867,,,,,0.0,False,,0.0,,,
810,7,61026003867,,,,,0.0,False,,0.0,,,
811,8,61026003867,,,,,0.0,False,,0.0,,,
812,9,61026003867,,,,,0.0,False,,0.0,,,
813,10,61026003867,,,,,0.0,False,,0.0,,,
814,11,61026003867,,,,,0.0,False,,0.0,,,
815,12,61026003867,,,,,0.0,False,,0.0,,,
816,13,61026003867,,,,,0.0,False,,0.0,,,
817,14,61026003867,,,,,0.0,False,,0.0,,,
818,1,61026009994,,,,,0.0,False,,0.0,,,
819,2,61026009994,,,,,0.0,False,,0.0,,,
820,3,61026009994,,,,,0.0,False,,0.0,,,
821,4,61026009994,,,,,0.0,False,,0.0,,,
822,5,61026009994,,,,,0.0,False,,0.0,,,
823,6,61026009994,,,,,0.0,False,,0.0,,,
824,7,61026009994,,,,,0.0,False,,0.0,,,
825,8,61026009994,,,,,0.0,False,,0.0,,,
826,9,61026009994,,,,,0.0,False,,0.0,,,
827,10,61026009994,,,,,0.0,False,,0.0,,,
828,11,61026009994,,,,,0.0,False,,0.0,,,
829,12,61026009994,,,,,0.0,False,,0.0,,,
830,13,61026009994,,,,,0.0,False,,0.0,,,
831,14,61026009994,,,,,0.0,False,,0.0,,,
832,1,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,0.6,0.4325,215.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
833,2,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,0.6,0.4325,360.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
834,3,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,,,203.0,False,,0.0,,,
835,4,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,,,157.0,False,,0.0,,,
836,5,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,0.6,0.4325,252.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
837,6,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,0.6,0.4325,312.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
838,7,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,0.6,0.4325,413.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
839,8,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,,,122.0,False,,0.0,,,
840,9,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,,,111.0,False,,0.0,,,
841,10,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,0.6,0.4325,329.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
842,11,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,0.6,0.4325,292.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
843,12,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,,,266.0,False,,0.0,,,
844,13,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,,,186.0,False,,0.0,,,
845,14,70893800008,ECONO NECTAR PERA 48/7.1oz,0.79,,,126.0,False,,0.0,,,
846,1,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,0.6,0.4325,341.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
847,2,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,0.6,0.4325,381.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
848,3,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,,,282.0,False,,0.0,,,
849,4,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,,,238.0,False,,0.0,,,
850,5,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,0.6,0.4325,239.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
851,6,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,0.6,0.4325,266.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
852,7,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,0.6,0.4325,394.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
853,8,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,,,148.0,False,,0.0,,,
854,9,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,,,200.0,False,,0.0,,,
855,10,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,0.6,0.4325,247.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
856,11,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,0.6,0.4325,283.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
857,12,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,,,225.0,False,,0.0,,,
858,13,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,,,224.0,False,,0.0,,,
859,14,70893800009,ECONO NECTAR MELOCOTON 48/7.1oz,0.79,,,154.0,False,,0.0,,,
860,1,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,0.6,0.4325,405.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
861,2,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,0.6,0.4325,459.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
862,3,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,,,295.0,False,,0.0,,,
863,4,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,,,280.0,False,,0.0,,,
864,5,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,0.6,0.4325,292.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
865,6,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,0.6,0.4325,363.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
866,7,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,0.6,0.4325,481.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
867,8,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,,,238.0,False,,0.0,,,
868,9,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,,,221.0,False,,0.0,,,
869,10,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,0.6,0.4325,392.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
870,11,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,0.6,0.4325,384.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
871,12,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,,,271.0,False,,0.0,,,
872,13,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,,,300.0,False,,0.0,,,
873,14,70893800010,ECONO NECTAR GUAYABA 48/7.1oz,0.79,,,177.0,False,,0.0,,,
874,1,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,75.0,False,,0.0,,,
875,2,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,63.0,False,,0.0,,,
876,3,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,93.0,False,,0.0,,,
877,4,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,45.0,False,,0.0,,,
878,5,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,45.0,False,,0.0,,,
879,6,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,41.0,False,,0.0,,,
880,7,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,62.0,False,,0.0,,,
881,8,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,50.0,False,,0.0,,,
882,9,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,42.0,False,,0.0,,,
883,10,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,62.0,False,,0.0,,,
884,11,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,74.0,False,,0.0,,,
885,12,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,94.0,False,,0.0,,,
886,13,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,64.0,False,,0.0,,,
887,14,70893800011,ECONO JUGO DE PINA 12/42oz,3.99,,,71.0,False,,0.0,,,
888,1,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,0.6,0.4325,301.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
889,2,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,0.6,0.4325,363.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
890,3,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,,,258.0,False,,0.0,,,
891,4,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,,,198.0,False,,0.0,,,
892,5,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,0.6,0.4325,259.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
893,6,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,0.6,0.4325,392.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
894,7,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,0.6,0.4325,367.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
895,8,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,,,147.0,False,,0.0,,,
896,9,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,,,138.0,False,,0.0,,,
897,10,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,0.6,0.4325,272.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
898,11,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,0.6,0.4325,364.0,True,0.19000000000000006,0.19000000000000006,0.35750000000000004,0.16749999999999998,0.16749999999999998
899,12,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,,,298.0,False,,0.0,,,
900,13,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,,,232.0,False,,0.0,,,
901,14,70893800012,ECONO JUGO DE PINA 48/7.1oz,0.79,,,188.0,False,,0.0,,,
902,1,70893800030,,,,,0.0,False,,0.0,,,
903,2,70893800030,,,,,0.0,False,,0.0,,,
904,3,70893800030,,,,,0.0,False,,0.0,,,
905,4,70893800030,,,,,0.0,False,,0.0,,,
906,5,70893800030,,,,,0.0,False,,0.0,,,
907,6,70893800030,,,,,0.0,False,,0.0,,,
908,7,70893800030,,,,,0.0,False,,0.0,,,
